SOURCE_VALUE,SOURCE_CONCEPT_ID,MAPPED_STANDARD_CONCEPT_ID,MAPPED_STANDARD_CONCEPT_NAME,MAPPED_STANDARD_VOCABULARY_ID,MAPPED_STANDARD_CONCEPT_CODE,MAPPED_STANDARD_CONCEPT_FLAG,TOTAL_ROWS
1294013,42799916,42799916,pramoxine hydrochloride 0.01 MG/MG / zinc oxide 0.125 MG/MG Rectal Ointment,RxNorm,1294013,S,3
657797,19092845,19092845,temsirolimus,RxNorm,657797,S,3
1739819,35605042,35605042,24 HR amphetamine 18.8 MG Extended Release Oral Tablet,RxNorm,1739819,S,3
1116155,40241015,40241015,menthol 10 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Cream,RxNorm,1116155,S,3
1873087,1592628,1592628,{3 (0.8 ML adalimumab 100 MG/ML Prefilled Syringe [Humira]) } Pack [Humira Prefilled Syringe 80 MG/0.8 ML Starter Pack - Pediatric Crohn's Disease],RxNorm,1873087,S,3
2167674,790220,790220,12 HR dextromethorphan hydrobromide 30 MG / guaifenesin 1000 MG / phenylephrine hydrochloride 20 MG Extended Release Oral Tablet,RxNorm,2167674,S,3
1047805,40232357,40232357,butabarbital 15 MG / hyoscyamine hydrobromide 0.3 MG / phenazopyridine hydrochloride 150 MG Oral Tablet,RxNorm,1047805,S,3
1299636,42801140,42801140,sodium hypochlorite 5 MG/ML Topical Solution [Hysept],RxNorm,1299636,S,3
1098418,40238056,40238056,vandetanib 300 MG Oral Tablet,RxNorm,1098418,S,3
1300911,42873459,42873459,{21 (ethinyl estradiol 0.035 MG / norethindrone 0.5 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Wera 28 Day],RxNorm,1300911,S,3
618469,19052483,19052483,chenodeoxycholate 250 MG Oral Tablet,RxNorm,618469,S,3
1301874,42873508,42873508,thyroid (USP) 260 MG Oral Tablet [Nature-Throid],RxNorm,1301874,S,3
543789,19114306,19114306,benzocaine 140 MG/ML / butamben 20 MG/ML / tetracaine 20 MG/ML Mucous Membrane Topical Solution [Cetacaine],RxNorm,543789,S,3
1294543,42799987,42799987,sibutramine hydrochloride 10 MG Oral Capsule [Meridia],RxNorm,1294543,S,3
198904,19020851,19020851,zinc gluconate 22 MG Oral Tablet,RxNorm,198904,S,3
402245,19102220,19102220,atazanavir 100 MG Oral Capsule,RxNorm,402245,S,3
72435,1114375,1114375,anakinra,RxNorm,72435,S,3
7934,1727443,1727443,paromomycin,RxNorm,7934,S,3
607573,19123210,19123210,desloratadine 0.5 MG/ML Oral Solution,RxNorm,607573,S,3
904427,40173603,40173603,alendronic acid 5 MG Oral Tablet [Fosamax],RxNorm,904427,S,3
2122358,1511046,1511044,dextromethorphan hydrobromide 5 MG / guaifenesin 100 MG Oral Granules,RxNorm,2122356,S,3
798049,19130376,19130376,cadexomer iodine 9 MG/ML Medicated Pad [Iodoflex],RxNorm,798049,S,3
582043,19121753,19121753,24 HR lovastatin 20 MG / niacin 750 MG Extended Release Oral Tablet,RxNorm,582043,S,2
198249,1836950,1836950,tetracycline hydrochloride 100 MG Oral Capsule,RxNorm,198249,S,2
1148807,40242501,40242501,12 HR tapentadol 250 MG Extended Release Oral Tablet,RxNorm,1148807,S,2
1014130,40228038,40228038,sodium chloride 2 MG/ML Nasal Spray [Rhinaris],RxNorm,1014130,S,2
1008803,778873,529046,Streptococcus pneumoniae serotype 6B capsular antigen diphtheria CRM197 protein conjugate vaccine,RxNorm,798230,S,2
205533,19029477,19029477,1 ML buprenorphine 0.3 MG/ML Injection [Buprenex],RxNorm,205533,S,2
1000994,40225162,40225162,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray [Allerest 12 Hour Nasal Spray],RxNorm,1000994,S,2
83929,19047423,19047423,abciximab,RxNorm,83929,S,2
477631,959174,959174,butabarbital,RxNorm,477631,S,2
1668264,35603400,35603400,erythromycin lactobionate 500 MG Injection,RxNorm,1668264,S,2
1053658,40234436,40234436,fentanyl 0.4 MG Sublingual Tablet,RxNorm,1053658,S,2
2046597,1510583,1510583,lofexidine 0.18 MG Oral Tablet [Lucemyra],RxNorm,2046597,S,2
1992835,793342,793342,ertugliflozin 5 MG / sitagliptin 100 MG Oral Tablet,RxNorm,1992835,S,2
1232150,40244266,40244266,aflibercept,RxNorm,1232150,S,2
308224,19073250,19073250,amylase 30000 UNT / lipase 10000 UNT / protease 30000 UNT Delayed Release Oral Capsule,RxNorm,308224,S,2
1486140,44785173,44785173,dextromethorphan hydrobromide 2 MG/ML / guaifenesin 40 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Suspension,RxNorm,1486140,S,2
104308,19003680,19003680,atenolol 0.5 MG/ML Injectable Solution,RxNorm,104308,S,2
211278,915519,915519,bentoquatam 50 MG/ML Topical Lotion [Ivy Block],RxNorm,211278,S,2
846031,19135114,19135114,benzoyl peroxide 52.5 MG/ML Medicated Liquid Soap [Benziq],RxNorm,846031,S,2
404094,19102606,19102606,minocycline 100 MG Oral Tablet [Dynacin],RxNorm,404094,S,2
1421475,43527105,43527105,cysteamine 75 MG Delayed Release Oral Capsule,RxNorm,1421475,S,2
1356904,42901918,42901918,brompheniramine tannate 2.4 MG/ML Extended Release Suspension,RxNorm,1356904,S,2
199089,19021195,19021195,magnesium carbonate 250 MG Oral Capsule,RxNorm,199089,S,2
977937,40187735,40187735,1 ML oxymorphone hydrochloride 1 MG/ML Injection [Opana],RxNorm,977937,S,2
1116363,40241104,40241104,sodium chloride 0.002 MG/MG Nasal Gel,RxNorm,1116363,S,2
352336,974648,974648,eprosartan 600 MG / hydrochlorothiazide 25 MG Oral Tablet [Teveten HCT],RxNorm,352336,S,2
644386,1177827,1177827,ibuprofen 200 MG Oral Capsule [Wal-Profen],RxNorm,644386,S,2
211319,917180,917180,benzocaine 200 MG/ML Topical Spray [Solarcaine Plus Aloe],RxNorm,211319,S,2
284511,902675,902675,1 ML hypromellose 20 MG/ML Prefilled Syringe [Cellugel],RxNorm,284511,S,2
1190740,40243338,40243338,atropine sulfate 0.025 MG / difenoxin hydrochloride 1 MG Oral Tablet [Motofen],RxNorm,1190740,S,2
136300,19016248,19016248,capromab pendetide,RxNorm,136300,S,2
998706,40223191,40223191,acetaminophen 300 MG / phenyltoloxamine citrate 20 MG / salicylamide 200 MG Oral Capsule [Ed Flex],RxNorm,998706,S,2
205495,19029401,19029401,anthralin 10 MG/ML Topical Cream [Micanol],RxNorm,205495,S,2
1356673,42901858,42901858,benzyl alcohol 0.05 ML/ML Topical Lotion [Ulesfia],RxNorm,1356673,S,2
1094010,40236789,40236789,carbinoxamine maleate 4 MG Oral Tablet [Arbinoxa],RxNorm,1094010,S,2
905343,40173354,40173354,demeclocycline hydrochloride 150 MG Oral Tablet [Declomycin],RxNorm,905343,S,2
313452,903752,903752,tretinoin 0.5 MG/ML Topical Solution,RxNorm,313452,S,2
1357395,42901937,42901937,brompheniramine maleate 12 MG Extended Release Oral Tablet,RxNorm,1357395,S,2
2053530,35200193,35200193,patisiran lipid complex 2 MG/ML Injection,RxNorm,2053530,S,2
1595471,45892309,45892309,amylase 63000 UNT / lipase 15000 UNT / protease 47000 UNT Delayed Release Oral Capsule,RxNorm,1595471,S,2
1661807,46276265,46276265,0.5 ML influenza A virus A/California/7/2009 (H1N1) antigen 0.03 MG/ML / influenza A virus A/South Australia/55/2014 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Prefilled Syringe [Afluria 2015-2016],RxNorm,1661807,S,2
208053,19037343,19037343,salsalate 500 MG Oral Tablet [Disalcid],RxNorm,208053,S,2
1192685,40244276,40244276,chlophedianol hydrochloride 2.5 MG/ML / phenylephrine hydrochloride 1 MG/ML / pyrilamine maleate 2.5 MG/ML Oral Solution,RxNorm,1192685,S,2
2105657,1355728,1355728,larotrectinib 25 MG Oral Capsule [Vitrakvi],RxNorm,2105657,S,2
1729033,35604943,35604943,selexipag 1.4 MG Oral Tablet [Uptravi],RxNorm,1729033,S,2
314007,19080001,19080001,ganciclovir 250 MG Oral Capsule,RxNorm,314007,S,2
1148661,40242551,40242551,benzoin resin 100 MG/ML Medicated Pad,RxNorm,1148661,S,2
1293864,42799598,42799598,ergotamine tartrate 2 MG Sublingual Tablet [Ergomar],RxNorm,1293864,S,2
901288,40171768,40171768,sodium fluoride 1.1 MG Chewable Tablet [Ludent],RxNorm,901288,S,2
2055641,35200405,35200405,lanadelumab,RxNorm,2055641,S,2
1442087,44507455,44507455,allantoin 0.005 MG/MG Topical Gel,RxNorm,1442087,S,2
824600,19133047,19133047,guaifenesin 50 MG/ML / phenylephrine hydrochloride 2.5 MG/ML Oral Solution,RxNorm,824600,S,2
1650982,46233828,46233828,guaifenesin 40 MG/ML / hydrocodone bitartrate 0.5 MG/ML Oral Solution [Flowtuss],RxNorm,1650982,S,2
1729311,35605007,35605007,aprepitant 125 MG Powder for Oral Suspension [Emend],RxNorm,1729311,S,2
880374,36031110,1150886,chlophedianol,RxNorm,21254,S,2
617624,19069496,19069496,sodium fluoride 0.011 MG/MG Toothpaste [Fluoridex],RxNorm,617624,S,2
1085623,40233745,40233745,petrolatum 0.43 MG/MG Topical Ointment [Aloe Vesta Protective Barrier],RxNorm,1085623,S,2
1357940,42902027,42902027,dexchlorpheniramine maleate 0.4 MG/ML / hydrocodone bitartrate 0.8 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution,RxNorm,1357940,S,2
349271,1193874,1361394,chlorpheniramine maleate 2 MG / phenylephrine hydrochloride 10 MG / pyrilamine maleate 10 MG Extended Release Oral Tablet,RxNorm,2181315,S,2
81647,1539954,1539954,phenylbutyrate,RxNorm,81647,S,2
1008803,778873,528986,Streptococcus pneumoniae serotype 14 capsular antigen diphtheria CRM197 protein conjugate vaccine,RxNorm,798220,S,2
1724233,35603585,35603585,ranibizumab 10 MG/ML Injection,RxNorm,1724233,S,2
72937,715727,715727,tolcapone,RxNorm,72937,S,2
1232190,40244344,40244344,asparaginase Erwinia chrysanthemi 10000 UNT Injection [Erwinaze],RxNorm,1232190,S,2
1291987,42800263,42800263,{4 (amoxicillin 500 MG Oral Capsule) / 2 (clarithromycin 500 MG Oral Tablet) / 2 (omeprazole 20 MG Delayed Release Oral Capsule) } Pack [Omeclamox],RxNorm,1291987,S,2
237165,1326346,1326346,digoxin 0.05 MG Oral Capsule,RxNorm,237165,S,2
1649480,46234437,46234437,ivabradine,RxNorm,1649480,S,2
1427222,43532113,43532113,parathyroid hormone,RxNorm,1427222,S,2
1661319,46276129,46276129,codeine phosphate 2 MG/ML / phenylephrine hydrochloride 2 MG/ML / triprolidine hydrochloride 0.5 MG/ML Oral Solution,RxNorm,1661319,S,2
1098159,40237930,40237930,sodium hyaluronate 0.002 MG/MG Topical Gel [Hylira],RxNorm,1098159,S,2
1246615,42708558,42708558,1 ML sodium hyaluronate 30 MG/ML Prefilled Syringe,RxNorm,1246615,S,2
1242810,42708058,42708058,ingenol mebutate 0.0005 MG/MG Topical Gel,RxNorm,1242810,S,2
608940,19123332,19123332,nonoxynol-9 125 MG/ML Vaginal Foam [VCF Contraceptive],RxNorm,608940,S,2
1994745,793565,793565,ozenoxacin 10 MG/ML Topical Cream,RxNorm,1994745,S,2
10318,836654,836654,tacrine,RxNorm,10318,S,2
833705,19133840,19133840,24 HR diltiazem hydrochloride 300 MG Extended Release Oral Capsule [Diltzac],RxNorm,833705,S,2
308769,19074279,19074279,bivalirudin 250 MG Injection,RxNorm,308769,S,2
701392,19125829,19125829,calcium carbonate 400 MG Chewable Tablet [Pepto-Bismol Children's],RxNorm,701392,S,2
1425912,43531790,43531790,calamine 0.02 MG/MG / menthol 0.0045 MG/MG / zinc oxide 0.18 MG/MG Topical Ointment [Lantiseptic Multi-Purpose],RxNorm,1425912,S,2
253453,1797155,1797155,peginterferon alfa-2b,RxNorm,253453,S,2
643023,19124361,19124361,aripiprazole 15 MG Disintegrating Oral Tablet [Abilify],RxNorm,643023,S,2
1863565,1593040,1593040,5 ML nusinersen 2.4 MG/ML Injection [Spinraza],RxNorm,1863565,S,2
637518,935548,935548,benzocaine 200 MG/ML / resorcinol 30 MG/ML Vaginal Cream,RxNorm,637518,S,2
848579,19135459,19135459,sodium chloride 30 MG/ML Nasal Spray [ENTsol],RxNorm,848579,S,2
310761,19078018,19078018,hexachlorophene 30 MG/ML Medicated Liquid Soap,RxNorm,310761,S,2
1099308,40237805,40237805,pseudoephedrine hydrochloride 6 MG/ML / triprolidine hydrochloride 0.25 MG/ML Oral Solution,RxNorm,1099308,S,2
1543953,45776799,45776799,doxycycline hyclate 150 MG Oral Tablet [Acticlate],RxNorm,1543953,S,2
1595307,45892284,45892284,caffeine 200 MG Oral Tablet [Jet-Alert],RxNorm,1595307,S,2
1926827,1592613,1592613,C1 esterase inhibitor (human) 3000 UNT Injection [Haegarda],RxNorm,1926827,S,2
2049734,1560100,1560100,pasireotide 10 MG Injection,RxNorm,2049734,S,2
1494742,44816189,44816188,benzoyl peroxide 30 MG/ML Topical Cream,RxNorm,1494740,S,2
1489932,44814368,44814368,methenamine 162 MG / sodium salicylate 162.5 MG Oral Tablet,RxNorm,1489932,S,2
894914,40169196,40169196,1 ML morphine sulfate 8 MG/ML Prefilled Syringe,RxNorm,894914,S,2
284551,1315290,1315290,nilutamide 150 MG Oral Tablet [Nilandron],RxNorm,284551,S,2
1745892,35603946,35603946,Abuse-Deterrent 12 HR morphine sulfate 60 MG Extended Release Oral Tablet [Morphabond],RxNorm,1745892,S,2
1008288,36028381,958527,"belladonna extract, USP",RxNorm,89781,S,2
835945,1341209,1341209,temozolomide 100 MG Injection,RxNorm,835945,S,2
2056691,35200577,35200577,fremanezumab,RxNorm,2056691,S,2
2047612,1510766,1510766,1 ML epoetin alfa-epbx 4000 UNT/ML Injection,RxNorm,2047612,S,2
1243480,42708133,42708133,acetic acid 0.009 MG/MG / oxyquinoline sulfate 0.00025 MG/MG Vaginal Gel [Fem pH],RxNorm,1243480,S,2
311951,1517983,1517983,niacin 125 MG Extended Release Oral Capsule,RxNorm,311951,S,2
605715,19123050,19123050,urea 400 MG/ML Topical Cream [U-Kera],RxNorm,605715,S,2
542776,1165387,1165386,guaifenesin 835 MG / phenylephrine hydrochloride 25 MG Extended Release Oral Tablet,RxNorm,542772,S,2
205282,19028859,19028859,resorcinol 30 MG/ML Topical Lotion,RxNorm,205282,S,2
1742401,35606147,35606147,"50 ML albumin human, USP 250 MG/ML Injection [Flexbumin]",RxNorm,1742401,S,2
1871440,1592358,1592358,Abuse-Deterrent 12 HR morphine sulfate 15 MG Extended Release Oral Tablet [Arymo],RxNorm,1871440,S,2
1000976,40224586,40224586,sulfacetamide sodium 100 MG/ML / sulfur 40 MG/ML Medicated Pad [Sumaxin],RxNorm,1000976,S,2
978727,40177141,40177141,0.2 ML dalteparin sodium 12500 UNT/ML Prefilled Syringe [Fragmin],RxNorm,978727,S,2
210346,19043774,19043774,camphor 108 MG/ML / phenol 47 MG/ML Topical Solution [Campho-Phenique],RxNorm,210346,S,2
1542396,45776275,45776275,buprenorphine 2.1 MG / naloxone 0.3 MG Buccal Film [Bunavail],RxNorm,1542396,S,2
1600716,45892981,45892981,amlodipine 10 MG / perindopril arginine 14 MG Oral Tablet,RxNorm,1600716,S,2
831162,19095801,19095801,ferric subsulfate solution 220 MG/ML Topical Solution,RxNorm,831162,S,2
1537122,44818383,44818383,acetaminophen 300 MG / oxycodone hydrochloride 7.5 MG Oral Tablet [Primlev],RxNorm,1537122,S,2
197717,956268,956268,flurandrenolide 0.00025 MG/MG Topical Ointment,RxNorm,197717,S,2
1357894,42902003,42902003,12 HR chlorpheniramine maleate 8 MG / dextromethorphan hydrobromide 30 MG / phenylephrine hydrochloride 20 MG Extended Release Oral Tablet,RxNorm,1357894,S,2
668752,1194537,1194537,chlorpheniramine maleate 0.8 MG/ML / dextromethorphan hydrobromide 6 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Extended Release Suspension,RxNorm,668752,S,2
1494170,44816168,44816168,sulfacetamide sodium 98 MG/ML / sulfur 48 MG/ML Medicated Pad,RxNorm,1494170,S,2
2049411,1560026,1560026,chlorpheniramine maleate 0.133 MG/ML / dextromethorphan hydrobromide 1 MG/ML / pseudoephedrine hydrochloride 2 MG/ML Oral Solution,RxNorm,2049411,S,2
1811886,1718994,1718994,levonorgestrel 0.000729 MG/HR Intrauterine System,RxNorm,1811886,S,2
1726516,35604297,35604297,bupivacaine liposome 13.3 MG/ML Injection [Exparel],RxNorm,1726516,S,2
1732138,35605860,35605860,30 ML morphine sulfate 5 MG/ML Injection,RxNorm,1732138,S,2
1088862,40235329,40235329,acetaminophen 500 MG / dextromethorphan hydrobromide 20 MG / guaifenesin 200 MG / pseudoephedrine hydrochloride 60 MG Oral Tablet,RxNorm,1088862,S,2
1737451,35604145,35604145,10 ML pamidronate disodium 6 MG/ML Injection,RxNorm,1737451,S,2
134527,1715472,1715472,nelfinavir,RxNorm,134527,S,2
205574,19029597,19029597,fluoxymesterone 2 MG Oral Tablet [Halotestin],RxNorm,205574,S,2
1599832,45892906,45892906,C1 esterase inhibitor,RxNorm,1599832,S,2
1364916,43012557,43012557,brompheniramine maleate 1 MG/ML / dextromethorphan hydrobromide 4 MG/ML / pseudoephedrine hydrochloride 15 MG/ML Oral Solution,RxNorm,1364916,S,2
849304,19135523,19135523,acetaminophen 500 MG / propoxyphene napsylate 100 MG Oral Tablet,RxNorm,849304,S,2
1090709,40235357,40231937,acetaminophen 325 MG / pseudoephedrine hydrochloride 30 MG Oral Tablet,RxNorm,1049179,S,2
1940643,793846,793846,neratinib,RxNorm,1940643,S,2
1716203,35602991,35602991,patiromer,RxNorm,1716203,S,2
1860414,1718887,1718887,{21 (ethinyl estradiol 0.02 MG / levonorgestrel 0.1 MG Oral Tablet) / 7 (inert ingredients 1 MG Oral Tablet) } Pack [Afirmelle 28 Day],RxNorm,1860414,S,2
904537,40174660,40174660,etidronate disodium 200 MG Oral Tablet [Didronel],RxNorm,904537,S,2
248277,1726230,1726230,aminosalicylic acid 4000 MG Oral Granules,RxNorm,248277,S,2
848740,19135464,19135464,iloperidone 4 MG Oral Tablet,RxNorm,848740,S,2
2057219,35201972,35201972,1.6 ML filgrastim-aafi 0.3 MG/ML Injection [Nivestym],RxNorm,2057219,S,2
1008785,36028855,40163668,Streptococcus pneumoniae type 10A capsular polysaccharide antigen,RxNorm,854932,S,2
42547,1152134,1152134,aurothiomalate,RxNorm,42547,S,2
1536833,44818319,44818319,aspirin 500 MG / citric acid 1000 MG / sodium bicarbonate 1985 MG Effervescent Oral Tablet,RxNorm,1536833,S,2
827488,919750,919750,benzyl alcohol 100 MG/ML / zinc acetate 20 MG/ML Topical Lotion [Ivy Dry Super],RxNorm,827488,S,2
1098158,40237929,40237929,sodium hyaluronate 0.002 MG/MG Topical Gel,RxNorm,1098158,S,2
2049736,1560102,1560102,pasireotide 10 MG Injection [Signifor],RxNorm,2049736,S,2
884698,40168940,40168940,1 ML ecallantide 10 MG/ML Injection,RxNorm,884698,S,2
544864,19095789,19095789,ferric subsulfate solution 259 MG/ML Topical Solution [Astringyn],RxNorm,544864,S,2
198568,1789533,1789533,charcoal 260 MG Oral Tablet,RxNorm,198568,S,2
1440861,44506688,44506688,cholic acid 250 MG Oral Capsule,RxNorm,1440861,S,2
1801282,36249639,36249639,Emollient hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Cream [Pramosone],RxNorm,1801282,S,2
1090972,40235471,40235471,ascorbic acid 10.8 MG/ML / cholecalciferol 72 UNT/ML / dl-alpha tocopheryl acetate 2.7 UNT/ML / niacinamide 2.44 MG/ML / pyridoxine 0.189 MG/ML / riboflavin 0.216 MG/ML / thiamine hydrochloride 0.168 MG/ML / vitamin A 450 UNT/ML / vitamin B12 0.00081 M...,RxNorm,1090972,S,2
1729045,35604945,35604945,selexipag 1.6 MG Oral Tablet,RxNorm,1729045,S,2
199006,19020986,19020986,benzocaine 50 MG/ML / chloroxylenol 6 MG/ML Topical Spray,RxNorm,199006,S,2
1007798,36027913,908523,mineral oil,RxNorm,6972,S,2
211275,19069053,19069053,sodium fluoride 2 MG/ML Mouthwash [Prevident Dental Rinse],RxNorm,211275,S,2
1119541,40241517,40241517,dextromethorphan hydrobromide 1 MG/ML / guaifenesin 15 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution,RxNorm,1119541,S,2
1314665,36029536,19011773,ascorbic acid,RxNorm,1151,S,2
876551,40167835,40167835,acetylcholine chloride 10 MG/ML Ophthalmic Solution,RxNorm,876551,S,2
1726207,35604062,35604062,cilastatin 250 MG / imipenem 250 MG Injection [Primaxin],RxNorm,1726207,S,2
581574,1796456,1796456,cefixime 20 MG/ML Oral Suspension [Suprax],RxNorm,581574,S,2
1111822,40239542,40239542,12 HR pseudoephedrine hydrochloride 120 MG Extended Release Oral Tablet [Contac Cold],RxNorm,1111822,S,2
1370127,43013559,43013557,chlorpheniramine maleate 0.4 MG/ML / dextromethorphan hydrobromide 3 MG/ML Oral Solution,RxNorm,1370125,S,2
1251804,42709261,42709260,brompheniramine maleate 1 MG / phenylephrine hydrochloride 2.5 MG Chewable Tablet,RxNorm,1251802,S,2
1244199,42708196,42708196,sodium hyaluronate 0.025 MG/MG Topical Gel,RxNorm,1244199,S,2
313016,19079551,19079551,sodium chloride 234 MG/ML Injectable Solution,RxNorm,313016,S,2
603534,19122571,19122571,esomeprazole 20 MG Injection [Nexium],RxNorm,603534,S,2
1928537,1593686,1593686,influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP2050/2015 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Hong Kong/259/2010 antigen 0.03 MG/ML / influenza B virus B/Utah/9/2014 antigen 0.03 MG/ML I...,RxNorm,1928537,S,2
205157,19028649,19028649,phenol 0.01 MG/MG Topical Ointment,RxNorm,205157,S,2
259216,19091378,19091378,poractant alfa 80 MG/ML Intratracheal Suspension,RxNorm,259216,S,2
808534,19132500,19132500,folic acid 2.2 MG / pyridoxine 25 MG / vitamin B12 1.3 MG Oral Tablet [Vita-Respa],RxNorm,808534,S,2
2059018,35200881,35200881,sarecycline,RxNorm,2059018,S,2
1812101,1719026,1719026,dexbrompheniramine maleate 0.4 MG/ML / dextromethorphan hydrobromide 3 MG/ML / phenylephrine hydrochloride 1.5 MG/ML Oral Solution,RxNorm,1812101,S,2
1543173,45776537,45776537,tavaborole,RxNorm,1543173,S,2
1000907,40224387,40224387,pilocarpine hydrochloride 40 MG/ML Ophthalmic Solution [Pilocar],RxNorm,1000907,S,2
1366825,43012486,43012486,acetaminophen 80 MG / chlorpheniramine maleate 0.5 MG / dextromethorphan hydrobromide 2.5 MG / pseudoephedrine hydrochloride 7.5 MG Chewable Tablet,RxNorm,1366825,S,2
1921598,1594297,1594297,methotrexate 2.5 MG/ML Oral Solution [Xatmep],RxNorm,1921598,S,2
2003799,42544057,42544057,{35 (lamotrigine 25 MG Oral Tablet [Subvenite]) } Pack [Subvenite Blue (for Patients Taking Valproate)],RxNorm,2003799,S,2
1304558,36029520,19044727,vitamin K1,RxNorm,8308,S,2
1094890,36029335,909440,methyl salicylate,RxNorm,29787,S,2
805579,19131940,19131940,"rotavirus vaccine, live attenuated, G1P[8] human 89-12 strain 1000000 UNT/ML Oral Suspension [Rotarix]",RxNorm,805579,S,2
1297990,42801244,42801244,ubidecarenone 100 MG/ML Oral Solution [LiQsorb],RxNorm,1297990,S,2
